Section data name;Section Widget id;Text Sub id;Text
Magic text section;1;65;Able to use Limit Breaks more often
Magic text section;1;66;Double
Magic text section;1;67;Use magic successively
Magic text section;1;68;Triple
Magic text section;1;69;Able to use magic 3 times
Magic text section;1;70;Haste
Magic text section;1;71;Increases speed temporarily
Magic text section;1;72;Slow
Magic text section;1;73;Reduces speed temporarily
Magic text section;1;74;Stop
Magic text section;1;75;Stops temporarily
Magic text section;1;76;Blind
Magic text section;1;77;Cause Darkness
Magic text section;1;78;Confuse
Magic text section;1;79;Cause Confuse
Magic text section;1;80;Sleep
Magic text section;1;81;Cause Sleep
Magic text section;1;82;Silence
Magic text section;1;83;Cause Silence
Magic text section;1;84;Break
Magic text section;1;85;Cause Petrify
Magic text section;1;86;Death
Magic text section;1;87;Cause Death
Magic text section;1;88;Drain
Magic text section;1;89;Absorb HP
Magic text section;1;90;Pain
Magic text section;1;91;Cause Poison, Darkness, and Silence
Magic text section;1;92;Berserk
Magic text section;1;93;Cause Berserk
Magic text section;1;94;Float
Magic text section;1;95;Floats
Magic text section;1;96;Zombie
Magic text section;1;97;Cause Zombie
Magic text section;1;98;Meltdown
Magic text section;1;99;Non-elemental damage + make enemy Vit 0
Magic text section;1;100;Scan
Magic text section;1;101;Scan enemy's HP and weakness
Magic text section;1;102;Full-cure
Magic text section;1;103;Restores HP and abnormal status to all
Magic text section;1;104;Wall
Magic text section;1;105;Shell and Protect on all party members
Magic text section;1;106;Rapture
Magic text section;1;107;Removes enemy
Magic text section;1;108;Percent
Magic text section;1;109;Put enemies near death
Magic text section;1;110;Catastrophe
Magic text section;1;111;Major damage to all enemies
Magic text section;1;112;The End
Magic text section;1;113;Defeats all enemies
Junctionable GF text section;2;0;Thunder Storm
Junctionable GF text section;2;1;Summons Thunder attack GF
Junctionable GF text section;2;2;Diamond Dust
Junctionable GF text section;2;3;Summons Ice attack GF
Junctionable GF text section;2;4;Hell Fire
Junctionable GF text section;2;5;Summons Fire attack GF
Junctionable GF text section;2;6;Silent Voice
Junctionable GF text section;2;7;Summons Silence+damage attack GF
Junctionable GF text section;2;8;Brotherly Love
Junctionable GF text section;2;9;Summons Earth attack GF
Junctionable GF text section;2;10;Dark Messenger
Junctionable GF text section;2;11;Summons non- elemental attack GF
Junctionable GF text section;2;12;Ruby Light
Junctionable GF text section;2;13;Summons Reflect magic GF
Junctionable GF text section;2;14;Tsunami
Junctionable GF text section;2;15;Summons Water attack GF
Junctionable GF text section;2;16;Tornado Zone
Junctionable GF text section;2;17;Summons Wind attack GF
Junctionable GF text section;2;18;Counter Rockets
Junctionable GF text section;2;19;Summons Double/Triple magic GF
Junctionable GF text section;2;20;Holy Judgment
Junctionable GF text section;2;21;Summons Holy attack GF
Junctionable GF text section;2;22;Runaway Train
Junctionable GF text section;2;23;Summons Poison attack GF
Junctionable GF text section;2;24;Mega Flare
Junctionable GF text section;2;25;Summons non-elemental attack GF
Junctionable GF text section;2;26;1,000 Needles
Junctionable GF text section;2;27;Summons non-elemental attack GF
Junctionable GF text section;2;28;Chef's Knife
Junctionable GF text section;2;29;Summons non-elemental attack GF
Junctionable GF text section;2;30;Eternal Breath
Junctionable GF text section;2;31;Summons non-elemental attack GF
Enemy attack text section;3;0;
Enemy attack text section;3;1;
Enemy attack text section;3;2;
Enemy attack text section;3;3;
Enemy attack text section;3;4;
Enemy attack text section;3;5;Blade Slice
Enemy attack text section;3;6;Hind Kick
Enemy attack text section;3;7;Blade Shot
Enemy attack text section;3;8;Ray-Bomb
Enemy attack text section;3;9;Storm Breath
Enemy attack text section;3;10;Dark Mist
Enemy attack text section;3;11;Squeeze
Enemy attack text section;3;12;Clash
Enemy attack text section;3;13;Arm Crush
Enemy attack text section;3;14;
Enemy attack text section;3;15;Tail Needle
Enemy attack text section;3;16;Arm Slash
Enemy attack text section;3;17;Bad Breath
Enemy attack text section;3;18;
Enemy attack text section;3;19;Petrify Stare
Enemy attack text section;3;20;Vampire
Enemy attack text section;3;21;Poison Mist
Enemy attack text section;3;22;Counter Slice
Enemy attack text section;3;23;Counter Laser-Eye
Enemy attack text section;3;24;
Enemy attack text section;3;25;1,000 Needles
Enemy attack text section;3;26;Heartbreak
Enemy attack text section;3;27;Upward Kick
Enemy attack text section;3;28;Electric Discharge
Enemy attack text section;3;29;Petrify Stare
Enemy attack text section;3;30;
Enemy attack text section;3;31;Bite
Enemy attack text section;3;32;Poison Gas
Enemy attack text section;3;33;Poison Gas
Enemy attack text section;3;34;Poison Gas
Enemy attack text section;3;35;Acid
Enemy attack text section;3;36;Melt-Eye
Enemy attack text section;3;37;Breath
Enemy attack text section;3;38;Ice Breath
Enemy attack text section;3;39;Sand Storm
Enemy attack text section;3;40;
Enemy attack text section;3;41;
Enemy attack text section;3;42;
Enemy attack text section;3;43;
Enemy attack text section;3;44;
Enemy attack text section;3;45;
Enemy attack text section;3;46;
Enemy attack text section;3;47;
Enemy attack text section;3;48;Draw
Enemy attack text section;3;49;Earthquake
Enemy attack text section;3;50;
Enemy attack text section;3;51;
Enemy attack text section;3;52;
Enemy attack text section;3;53;Morph
Enemy attack text section;3;54;Arm Hug
Enemy attack text section;3;55;Power Bomb
Enemy attack text section;3;56;Dribble
Enemy attack text section;3;57;Shoot
Enemy attack text section;3;58;Ultrasonic Waves
Enemy attack text section;3;59;
Enemy attack text section;3;60;BiteBite
Enemy attack text section;3;61;Shotgun
Enemy attack text section;3;62;Suicide
Enemy attack text section;3;63;Ultrasonic Waves
Enemy attack text section;3;64;Breath of Death
Enemy attack text section;3;65;Disease Breath
Enemy attack text section;3;66;Sticky Icky
Enemy attack text section;3;67;Shoulder Charge
Enemy attack text section;3;68;Gatling Gun
Enemy attack text section;3;69;Cannon Blow
Enemy attack text section;3;70;Wild Cannon Blow
Enemy attack text section;3;71;Store
Enemy attack text section;3;72;Degenerator
Enemy attack text section;3;73;Telekinesis
Enemy attack text section;3;74;
Enemy attack text section;3;75;
Enemy attack text section;3;76;Hypnotize
Enemy attack text section;3;77;Gastric Juice
Enemy attack text section;3;78;
Enemy attack text section;3;79;
Enemy attack text section;3;80;Sand Storm
Enemy attack text section;3;81;
Enemy attack text section;3;82;
Enemy attack text section;3;83;
Enemy attack text section;3;84;Stare
Enemy attack text section;3;85;Sigh
Enemy attack text section;3;86;Curse
Enemy attack text section;3;87;
Enemy attack text section;3;88;
Enemy attack text section;3;89;
Enemy attack text section;3;90;
Enemy attack text section;3;91;
Enemy attack text section;3;92;
Enemy attack text section;3;93;Grab Punch
Enemy attack text section;3;94;Breath
Enemy attack text section;3;95;Double Sword
Enemy attack text section;3;96;Thrust
Enemy attack text section;3;97;Iai Blow
Enemy attack text section;3;98;Ultra Waves
Enemy attack text section;3;99;
Enemy attack text section;3;100;Sticky Web
Enemy attack text section;3;101;
Enemy attack text section;3;102;Breath
Enemy attack text section;3;103;Tail Blade
Enemy attack text section;3;104;
Enemy attack text section;3;105;
Enemy attack text section;3;106;Mega Spark
Enemy attack text section;3;107;Onrush
Enemy attack text section;3;108;
Enemy attack text section;3;109;
Enemy attack text section;3;110;Fart
Enemy attack text section;3;111;Needle
Enemy attack text section;3;112;Gastric Juice
Enemy attack text section;3;113;Sleeping Gas
Enemy attack text section;3;114;Breath
Enemy attack text section;3;115;
Enemy attack text section;3;116;
Enemy attack text section;3;117;
Enemy attack text section;3;118;Beam Cannon
Enemy attack text section;3;119;
Enemy attack text section;3;120;Magma Breath
Enemy attack text section;3;121;Resonance
Enemy attack text section;3;122;Blaster
Enemy attack text section;3;123;Blaster
Enemy attack text section;3;124;LV5 Death
Enemy attack text section;3;125;Death Claw
Enemy attack text section;3;126;Bear Hug
Enemy attack text section;3;127;Gas
Enemy attack text section;3;128;Explosion
Enemy attack text section;3;129;Explosion
Enemy attack text section;3;130;Explosion
Enemy attack text section;3;131;“Brrawghh!”
Enemy attack text section;3;132;
Enemy attack text section;3;133;Wind Blast
Enemy attack text section;3;134;
Enemy attack text section;3;135;Scan
Enemy attack text section;3;136;
Enemy attack text section;3;137;
Enemy attack text section;3;138;
Enemy attack text section;3;139;Beam Cannon
Enemy attack text section;3;140;
Enemy attack text section;3;141;
Enemy attack text section;3;142;
Enemy attack text section;3;143;
Enemy attack text section;3;144;
Enemy attack text section;3;145;
Enemy attack text section;3;146;Aqua Breath
Enemy attack text section;3;147;
Enemy attack text section;3;148;
Enemy attack text section;3;149;
Enemy attack text section;3;150;
Enemy attack text section;3;151;
Enemy attack text section;3;152;Evil-Eye
Enemy attack text section;3;153;Counter Twist
Enemy attack text section;3;154;Chain Gun
Enemy attack text section;3;155;Snipe Laser
Enemy attack text section;3;156;
Enemy attack text section;3;157;Melting Bubble
Enemy attack text section;3;158;Super Arm
Enemy attack text section;3;159;Boomerang Sword
Enemy attack text section;3;160;
Enemy attack text section;3;161;
Enemy attack text section;3;162;
Enemy attack text section;3;163;
Enemy attack text section;3;164;
Enemy attack text section;3;165;
Enemy attack text section;3;166;Grand Sword
Enemy attack text section;3;167;
Enemy attack text section;3;168;Psycho Blast
Enemy attack text section;3;169;Sticky Web
Enemy attack text section;3;170;
Enemy attack text section;3;171;
Enemy attack text section;3;172;
Enemy attack text section;3;173;
Enemy attack text section;3;174;Sand Shake
Enemy attack text section;3;175;Saliva
Enemy attack text section;3;176;Beam Laser
Enemy attack text section;3;177;Reflect Beam
Enemy attack text section;3;178;
Enemy attack text section;3;179;
Enemy attack text section;3;180;Oil Shot
Enemy attack text section;3;181;Oil Blast
Enemy attack text section;3;182;Sonic Wave
Enemy attack text section;3;183;Disolving Acid
Enemy attack text section;3;184;Bad Breath
Enemy attack text section;3;185;Eerie Sound Wave
Enemy attack text section;3;186;
Enemy attack text section;3;187;
Enemy attack text section;3;188;
Enemy attack text section;3;189;
Enemy attack text section;3;190;
Enemy attack text section;3;191;
Enemy attack text section;3;192;Ochu Dance
Enemy attack text section;3;193;Earthquake
Enemy attack text section;3;194;Drink Magic
Enemy attack text section;3;195;
Enemy attack text section;3;196;
Enemy attack text section;3;197;
Enemy attack text section;3;198;
Enemy attack text section;3;199;Assault Horn
Enemy attack text section;3;200;Ray-Bomb
Enemy attack text section;3;201;Micro Missiles
Enemy attack text section;3;202;
Enemy attack text section;3;203;
Enemy attack text section;3;204;Astral Punch
Enemy attack text section;3;205;
Enemy attack text section;3;206;
Enemy attack text section;3;207;
Enemy attack text section;3;208;
Enemy attack text section;3;209;
Enemy attack text section;3;210;Raijin Special
Enemy attack text section;3;211;
Enemy attack text section;3;212;
Enemy attack text section;3;213;Mad Cow Special
Enemy attack text section;3;214;Zan
Enemy attack text section;3;215;Metsu
Enemy attack text section;3;216;Sai
Enemy attack text section;3;217;
Enemy attack text section;3;218;
Enemy attack text section;3;219;
Enemy attack text section;3;220;Mower
Enemy attack text section;3;221;
Enemy attack text section;3;222;Chef's Knife
Enemy attack text section;3;223;Everyone's Grudge
Enemy attack text section;3;224;
Enemy attack text section;3;225;
Enemy attack text section;3;226;Junk
Enemy attack text section;3;227;It's sharp!
Enemy attack text section;3;228;
Enemy attack text section;3;229;
Enemy attack text section;3;230;10,000 Needles
Enemy attack text section;3;231;Ker Plunk
Enemy attack text section;3;232;
Enemy attack text section;3;233;Storm Breath
Enemy attack text section;3;234;Mega Flare
Enemy attack text section;3;235;Barrier Change
Enemy attack text section;3;236;
Enemy attack text section;3;237;
Enemy attack text section;3;238;
Enemy attack text section;3;239;
Enemy attack text section;3;240;
Enemy attack text section;3;241;
Enemy attack text section;3;242;Thunder Summon
Enemy attack text section;3;243;Deadly Horn
Enemy attack text section;3;244;
Enemy attack text section;3;245;
Enemy attack text section;3;246;
Enemy attack text section;3;247;
Enemy attack text section;3;248;
Enemy attack text section;3;249;
Enemy attack text section;3;250;
Enemy attack text section;3;251;
Enemy attack text section;3;252;
Enemy attack text section;3;253;
Enemy attack text section;3;254;
Enemy attack text section;3;255;
Enemy attack text section;3;256;
Enemy attack text section;3;257;Gravija
Enemy attack text section;3;258;
Enemy attack text section;3;259;
Enemy attack text section;3;260;
Enemy attack text section;3;261;Magic Summon
Enemy attack text section;3;262;Mighty Guard
Enemy attack text section;3;263;Doom
Enemy attack text section;3;264;
Enemy attack text section;3;265;
Enemy attack text section;3;266;
Enemy attack text section;3;267;
Enemy attack text section;3;268;
Enemy attack text section;3;269;
Enemy attack text section;3;270;
Enemy attack text section;3;271;Thunder
Enemy attack text section;3;272;Thundara
Enemy attack text section;3;273;Thundaga
Enemy attack text section;3;274;Zantetsuken
Enemy attack text section;3;275;
Enemy attack text section;3;276;White Wind
Enemy attack text section;3;277;
Enemy attack text section;3;278;
Enemy attack text section;3;279;
Enemy attack text section;3;280;Charge
Enemy attack text section;3;281;Homing Laser
Enemy attack text section;3;282;Homing Laser
Enemy attack text section;3;283;Twin Homing Laser
Enemy attack text section;3;284;Corona
Enemy attack text section;3;285;Megido Flame
Enemy attack text section;3;286;
Enemy attack text section;3;287;
Enemy attack text section;3;288;
Enemy attack text section;3;289;
Enemy attack text section;3;290;
Enemy attack text section;3;291;
Enemy attack text section;3;292;Mega Pulse Cannon
Enemy attack text section;3;293;Mini Pulse Cannon
Enemy attack text section;3;294;
Enemy attack text section;3;295;Mighty Guard
Enemy attack text section;3;296;
Enemy attack text section;3;297;
Enemy attack text section;3;298;
Enemy attack text section;3;299;
Enemy attack text section;3;300;
Enemy attack text section;3;301;
Enemy attack text section;3;302;
Enemy attack text section;3;303;
Enemy attack text section;3;304;
Enemy attack text section;3;305;Dark Flare
Enemy attack text section;3;306;
Enemy attack text section;3;307;Soul Crush
Enemy attack text section;3;308;Light Pillar
Enemy attack text section;3;309;Gravija
Enemy attack text section;3;310;Megido Flame
Enemy attack text section;3;311;Terra Break
Enemy attack text section;3;312;
Enemy attack text section;3;313;
Enemy attack text section;3;314;Demon Slice
Enemy attack text section;3;315;Bloodfest
Enemy attack text section;3;316;Energy Bomber
Enemy attack text section;3;317;
Enemy attack text section;3;318;
Enemy attack text section;3;319;
Enemy attack text section;3;320;
Enemy attack text section;3;321;
Enemy attack text section;3;322;
Enemy attack text section;3;323;
Enemy attack text section;3;324;
Enemy attack text section;3;325;
Enemy attack text section;3;326;
Enemy attack text section;3;327;
Enemy attack text section;3;328;
Enemy attack text section;3;329;Zantetsuken
Enemy attack text section;3;330;
Enemy attack text section;3;331;
Enemy attack text section;3;332;
Enemy attack text section;3;333;
Enemy attack text section;3;334;
Enemy attack text section;3;335;
Enemy attack text section;3;336;
Enemy attack text section;3;337;
Enemy attack text section;3;338;Maelstrom
Enemy attack text section;3;339;
Enemy attack text section;3;340;
Enemy attack text section;3;341;
Enemy attack text section;3;342;
Enemy attack text section;3;343;
Enemy attack text section;3;344;
Enemy attack text section;3;345;
Enemy attack text section;3;346;
Enemy attack text section;3;347;
Enemy attack text section;3;348;
Enemy attack text section;3;349;
Enemy attack text section;3;350;
Enemy attack text section;3;351;
Enemy attack text section;3;352;
Enemy attack text section;3;353;
Enemy attack text section;3;354;
Enemy attack text section;3;355;
Enemy attack text section;3;356;
Enemy attack text section;3;357;Draw Apocalypse
Enemy attack text section;3;358;Hell's Judgement
Enemy attack text section;3;359;Drain
Enemy attack text section;3;360;Great Attractor
Enemy attack text section;3;361;
Enemy attack text section;3;362;Shockwave Pulsar
Enemy attack text section;3;363;
Enemy attack text section;3;364;Esuna
Enemy attack text section;3;365;Maelstrom
Enemy attack text section;3;366;
Enemy attack text section;3;367;
Enemy attack text section;3;368;
Enemy attack text section;3;369;Vacuum Wave
Enemy attack text section;3;370;
Enemy attack text section;3;371;
Enemy attack text section;3;372;
Enemy attack text section;3;373;Apocalypse
Enemy attack text section;3;374;
Enemy attack text section;3;375;Gigantic Sword
Enemy attack text section;3;376;
Enemy attack text section;3;377;
Enemy attack text section;3;378;Ultima
Enemy attack text section;3;379;Holy
Enemy attack text section;3;380;Quake
Enemy attack text section;3;381;Tornado
Enemy attack text section;3;382;A382
Enemy attack text section;3;383;A383
Weapon text section;4;0;Revolver
Weapon text section;4;1;Shear Trigger
Weapon text section;4;2;Cutting Trigger
Weapon text section;4;3;Flame Saber
Weapon text section;4;4;Twin Lance
Weapon text section;4;5;Punishment
Weapon text section;4;6;Lion Heart
Weapon text section;4;7;Metal Knuckle
Weapon text section;4;8;Maverick
Weapon text section;4;9;Gauntlet
Weapon text section;4;10;Ehrgeiz
Weapon text section;4;11;Valiant
Weapon text section;4;12;Ulysses
Weapon text section;4;13;Bismarck
Weapon text section;4;14;Exeter
Weapon text section;4;15;Chain Whip
Weapon text section;4;16;Slaying Tail
Weapon text section;4;17;Red Scorpion
Weapon text section;4;18;Save the Queen
Weapon text section;4;19;Pinwheel
Weapon text section;4;20;Valkyrie
Weapon text section;4;21;Rising Sun
Weapon text section;4;22;Cardinal
Weapon text section;4;23;Shooting Star
Weapon text section;4;24;Flail
Weapon text section;4;25;Morning Star
Weapon text section;4;26;Crescent Wish
Weapon text section;4;27;Strange Vision
Weapon text section;4;28;Hyperion
Weapon text section;4;29;None
Weapon text section;4;30;Machine Gun
Weapon text section;4;31;Katal
Weapon text section;4;32;Harpoon
Renzokuken finishers text section;5;0;Rough Divide
Renzokuken finishers text section;5;1;Damage one enemy
Renzokuken finishers text section;5;2;Fated Circle
Renzokuken finishers text section;5;3;Damage all enemies
Renzokuken finishers text section;5;4;Blasting Zone
Renzokuken finishers text section;5;5;Damage all enemies
Renzokuken finishers text section;5;6;Lion Heart
Renzokuken finishers text section;5;7;Damage one enemy
Character names section;6;0;
Character names section;6;1;Zell
Character names section;6;2;Irvine
Character names section;6;3;Quistis
Character names section;6;4;
Character names section;6;5;Selphie
Character names section;6;6;Seifer
Character names section;6;7;Edea
Character names section;6;8;Laguna
Character names section;6;9;Kiros
Character names section;6;10;Ward
Battle item names section;7;0;
Battle item names section;7;1;
Battle item names section;7;2;Potion
Battle item names section;7;3;{x0e33} HP by 200
Battle item names section;7;4;Potion+
Battle item names section;7;5;{x0e33} HP by 400
Battle item names section;7;6;Hi-Potion
Battle item names section;7;7;{x0e33} HP by 1000
Battle item names section;7;8;Hi-Potion+
Battle item names section;7;9;{x0e33} HP by 2000
Battle item names section;7;10;X-Potion
Battle item names section;7;11;Fully {x0e33} HP
Battle item names section;7;12;Mega-Potion
Battle item names section;7;13;{x0e33} HP by 1000 to all members
Battle item names section;7;14;Phoenix Down
Battle item names section;7;15;Removes KO {x0e34}
Battle item names section;7;16;Mega Phoenix
Battle item names section;7;17;Removes KO {x0e34} from all members
Battle item names section;7;18;Elixir
Battle item names section;7;19;Fully restores abnormal status and HP
Battle item names section;7;20;Megalixir
Battle item names section;7;21;Fully restores abnormal status and HP to all
Battle item names section;7;22;Antidote
Battle item names section;7;23;Cures Poison
Battle item names section;7;24;Soft
Battle item names section;7;25;Cures Petrify
Battle item names section;7;26;Eye Drops
Battle item names section;7;27;Cures Darkness
Battle item names section;7;28;Echo Screen
Battle item names section;7;29;Cures Silence
Battle item names section;7;30;Holy Water
Battle item names section;7;31;Cures Zombie, Curse
Battle item names section;7;32;Remedy
Battle item names section;7;33;Cures abnormal {x0e34}
Battle item names section;7;34;Remedy+
Battle item names section;7;35;Cures abnormal {x0e34} and {x0e37} effects
Battle item names section;7;36;Hero-trial
Battle item names section;7;37;Makes character invincible sometimes
Battle item names section;7;38;Hero
Battle item names section;7;39;Makes character invincible
Battle item names section;7;40;Holy War-trial
Battle item names section;7;41;Makes all party members invincible sometimes
Battle item names section;7;42;Holy War
Battle item names section;7;43;Makes all party members invincible
Battle item names section;7;44;Shell Stone
Battle item names section;7;45;Same effect as Shell
Battle item names section;7;46;Protect Stone
Battle item names section;7;47;Same effect as Protect
Battle item names section;7;48;Aura Stone
Battle item names section;7;49;Same effect as Aura
Battle item names section;7;50;Death Stone
Battle item names section;7;51;Same effect as Death
Battle item names section;7;52;Holy Stone
Battle item names section;7;53;Same effect as Holy
Battle item names section;7;54;Flare Stone
Battle item names section;7;55;Same effect as Flare
Battle item names section;7;56;Meteor Stone
Battle item names section;7;57;Same effect as Meteor
Battle item names section;7;58;Ultima Stone
Battle item names section;7;59;Same effect as Ultima
Battle item names section;7;60;Gysahl Greens
Battle item names section;7;61;Chocobo related...?
Battle item names section;7;62;Phoenix Pinion
Battle item names section;7;63;When used in battle...
Battle item names section;7;64;Friendship
Battle item names section;7;65;When used in battle...
Non-battle item names section;8;0;Tent
Non-battle item names section;8;1;Fully restores abnormal status and HP to all
Non-battle item names section;8;2;Pet House
Non-battle item names section;8;3;{x0e33} HP to all GF
Non-battle item names section;8;4;Cottage
Non-battle item names section;8;5;Same effect as Tent plus restores all GF
Non-battle item names section;8;6;G-Potion
Non-battle item names section;8;7;{x0e33} 200 HP to GF
Non-battle item names section;8;8;G-Hi-Potion
Non-battle item names section;8;9;{x0e33} 1000 HP to GF
Non-battle item names section;8;10;G-Mega-Potion
Non-battle item names section;8;11;{x0e33} 1000 HP to all GF
Non-battle item names section;8;12;G-Returner
Non-battle item names section;8;13;Revives GF from KO
Non-battle item names section;8;14;Rename Card
Non-battle item names section;8;15;Changes GF's name
Non-battle item names section;8;16;Amnesia Greens
Non-battle item names section;8;17;Makes GF forget an {x0e36}
Non-battle item names section;8;18;HP-J Scroll
Non-battle item names section;8;19;GF {x0e35} HP-J {x0e36}
Non-battle item names section;8;20;Str-J Scroll
Non-battle item names section;8;21;GF {x0e35} Str-J {x0e36}
Non-battle item names section;8;22;Vit-J Scroll
Non-battle item names section;8;23;GF {x0e35} Vit-J {x0e36}
Non-battle item names section;8;24;Mag-J Scroll
Non-battle item names section;8;25;GF {x0e35} Mag-J {x0e36}
Non-battle item names section;8;26;Spr-J Scroll
Non-battle item names section;8;27;GF {x0e35} Spr-J {x0e36}
Non-battle item names section;8;28;Spd-J Scroll
Non-battle item names section;8;29;GF {x0e35} Spd-J {x0e36}
Non-battle item names section;8;30;Luck-J Scroll
Non-battle item names section;8;31;GF {x0e35} Luck-J {x0e36}
Non-battle item names section;8;32;Aegis Amulet
Non-battle item names section;8;33;GF {x0e35} Eva-J {x0e36}
Non-battle item names section;8;34;Elem Atk
Non-battle item names section;8;35;GF {x0e35} Elem-Atk-J {x0e36}
Non-battle item names section;8;36;Elem Guard
Non-battle item names section;8;37;GF {x0e35} Elem-Defx4 {x0e36}
Non-battle item names section;8;38;Status Atk
Non-battle item names section;8;39;GF {x0e35} ST-Atk-J {x0e36}
Non-battle item names section;8;40;Status Guard
Non-battle item names section;8;41;GF {x0e35} ST-Defx4 {x0e36}
Non-battle item names section;8;42;Rosetta Stone
Non-battle item names section;8;43;GF {x0e35} {x0e36}x4 {x0e36}
Non-battle item names section;8;44;Magic Scroll
Non-battle item names section;8;45;GF {x0e35} {x0e37} {x0e36}
